Unnamed: 0,id,country,year,wealth,wealthpooled,households,LATNUM,LONGNUM
3398,3398_Democratic Republic of Congo_2014,Democratic Republic of Congo,2014,-0.504096746,-0.918054879,34,-5.371278,27.623989
3400,3400_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,0.344819993,-0.189174935,32,2.767994,27.624264
3404,3404_Democratic Republic of Congo_2014,Democratic Republic of Congo,2014,-0.284081459,-0.611379743,34,2.745975,23.785833
3405,3405_Democratic Republic of Congo_2014,Democratic Republic of Congo,2014,-0.284129411,-0.929278433,34,-6.124174,23.414548
3406,3406_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.311869115,-0.705281138,34,-3.549573,23.568131
3407,3407_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,1.463730931,0.713128448,34,-4.087511,15.527308
3408,3408_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.59020704,-0.928397059,34,-5.260416,23.225144
3409,3409_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.290209711,-0.802260816,34,-2.642294,28.860844
3411,3411_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.64036119,-0.959705889,34,3.366455,20.892378
3413,3413_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.202485457,-0.733776152,33,-2.888884,18.55961
3415,3415_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.607103527,-0.998857498,34,3.557048,20.491582
3418,3418_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.485060871,-0.794598401,34,-5.005031,17.247259
3419,3419_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.68295604,-0.948534489,33,-5.135912,22.165826
3422,3422_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.520765007,-0.877476454,32,-2.953118,23.923297
3423,3423_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.303303838,-0.307057649,34,4.271366,20.960716
3424,3424_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,2.657507658,1.259809017,34,-4.413457,15.365728
3425,3425_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.495566189,-0.85868907,34,-1.767085,18.450213
3429,3429_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.488930613,-0.885347188,32,-4.396414,17.384939
3430,3430_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,0.403324693,0.008944375,34,3.047833,29.52771
3431,3431_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.021336472,-0.569562793,34,-3.264049,29.197709
3432,3432_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.509547055,-0.881280661,34,2.219373,22.750732
3433,3433_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.088251181,-0.504773676,34,-3.923926,25.91257
3434,3434_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,2.885448217,1.449869752,33,-4.392906,15.394874
3435,3435_Democratic Republic of Congo_2014,Democratic Republic of Congo,2014,0.982635319,-0.23300229,34,-6.138243,23.620752
3436,3436_Democratic Republic of Congo_2014,Democratic Republic of Congo,2014,3.024487019,1.900429606,31,-11.650925,27.468213
3437,3437_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.497287661,-0.8317765,34,4.125512,22.833046
3440,3440_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.45500499,-0.893562913,34,-8.024947,23.952161
3441,3441_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,0.451174259,-0.529583812,33,-6.412644,20.758848
3442,3442_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,1.979694963,1.196484804,34,-10.689725,25.449004
3443,3443_Democratic Republic of Congo_2014,Democratic Republic of Congo,2014,-0.565347075,-1.021172047,34,-4.605877,20.637141
3445,3445_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.420109093,-0.750969946,33,-12.607145,29.552394
3446,3446_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.247641772,-0.643994987,34,-7.297629,27.365167
3448,3448_Democratic Republic of Congo_2014,Democratic Republic of Congo,2014,-0.498868525,-0.830858529,34,3.020952,26.411668
3449,3449_Democratic Republic of Congo_2014,Democratic Republic of Congo,2014,-0.51102972,-1.011069655,34,-4.989615,16.544151
3451,3451_Democratic Republic of Congo_2014,Democratic Republic of Congo,2014,-0.314272642,-0.712453246,34,0.410083,29.209684
3452,3452_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.229605287,-0.87765348,34,-1.95175,28.935487
3454,3454_Democratic Republic of Congo_2014,Democratic Republic of Congo,2014,-0.649339437,-1.111070037,34,-2.981212,22.052815
3455,3455_Democratic Republic of Congo_2014,Democratic Republic of Congo,2014,-0.404516459,-0.769236684,34,0.980542,24.466548
3456,3456_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.431499392,-0.910721064,33,-8.513759,26.317004
3457,3457_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,0.554899991,-0.25475198,34,-6.105121,23.550671
3458,3458_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,0.244549111,-0.31152612,34,3.131157,30.525091
3461,3461_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,1.245769382,0.311667532,32,-5.039808,18.807029
3462,3462_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.49187088,-0.639224112,34,-3.0478,29.037362
3465,3465_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.505284429,-0.923498631,34,-5.818753,22.947632
3466,3466_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.487301767,-0.853271604,34,-8.225004,22.370395
3467,3467_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.54707557,-1.008435249,34,0.612678,22.221747
3470,3470_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,0.552500308,-0.079529487,34,-3.325887,17.381457
3471,3471_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.50999999,-0.837267935,34,2.665755,28.491543
3473,3473_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,1.58811295,0.744154096,34,-11.637341,27.540366
3474,3474_Democratic Republic of Congo_2014,Democratic Republic of Congo,2014,1.095154762,-0.15724127,34,-6.10828,23.613792
3475,3475_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.466719985,-0.965768576,33,-5.240589,25.725235
3477,3477_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.623820007,-0.933000386,32,3.288668,19.386717
3478,3478_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.48498854,-0.962902367,34,-1.123294,29.107918
3479,3479_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.484042138,-0.817562699,33,-6.746137,23.665006
3480,3480_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.437730014,-0.853364885,32,2.459054,27.379898
3482,3482_Democratic Republic of Congo_2013,Democratic Republic of Congo,2013,-0.478439718,-0.620165706,34,0.807453,24.138116
9473,9473_Ghana_2014,Ghana,2014,-0.253277987,0.536396205,30,5.793782,-0.400936
9474,9474_Ghana_2014,Ghana,2014,1.14147234,1.826202393,26,6.742562,-1.636748
9475,9475_Ghana_2014,Ghana,2014,0.607513607,1.414853334,25,5.503744,-0.413996
9477,9477_Ghana_2014,Ghana,2014,0.978676438,1.75185132,28,6.725353,-1.586704
9478,9478_Ghana_2014,Ghana,2014,-0.16563116,0.89452672,26,5.493283,-1.154177
9480,9480_Ghana_2014,Ghana,2014,0.550145686,1.353294492,28,5.692909,-1.279127
9482,9482_Ghana_2014,Ghana,2014,-0.871348321,-0.311008871,30,8.095318,-2.505134
9483,9483_Ghana_2014,Ghana,2014,0.289715856,1.010799408,29,7.223636,-2.237646
9485,9485_Ghana_2014,Ghana,2014,0.115937829,0.853874564,23,9.49535,-2.419952
9486,9486_Ghana_2014,Ghana,2014,-0.320644826,0.664692044,27,6.925463,-2.792227
9487,9487_Ghana_2014,Ghana,2014,-0.433492064,0.157760784,29,5.94169,-0.700474
9491,9491_Ghana_2014,Ghana,2014,-1.510200381,-0.149981022,28,10.970069,-0.190803
9492,9492_Ghana_2014,Ghana,2014,-0.88010931,0.291629195,30,8.463161,-0.526861
9494,9494_Ghana_2014,Ghana,2014,0.44337067,1.200271606,30,7.431939,-2.575391
9495,9495_Ghana_2014,Ghana,2014,-1.157956123,-0.172350928,23,10.525542,-1.388365
9497,9497_Ghana_2014,Ghana,2014,-0.564303935,-0.379047871,28,5.902272,-0.523012
9499,9499_Ghana_2014,Ghana,2014,0.598653793,1.656632662,29,5.74859,-0.145988
9501,9501_Ghana_2014,Ghana,2014,-0.315668583,0.530789316,28,7.489446,-1.654097
9502,9502_Ghana_2014,Ghana,2014,-0.930026174,-0.108373754,26,8.101186,0.008698
9503,9503_Ghana_2014,Ghana,2014,-0.625815928,0.143273503,27,6.140651,0.955204
9505,9505_Ghana_2014,Ghana,2014,-0.992234349,-0.389527023,23,6.922908,-0.002787
9506,9506_Ghana_2014,Ghana,2014,0.950824499,1.519420981,29,5.567143,-0.151343
9507,9507_Ghana_2014,Ghana,2014,0.268476158,1.031005859,26,5.58263,-0.994889
9508,9508_Ghana_2014,Ghana,2014,-0.579398274,-0.10043025,23,5.700158,-1.078593
9509,9509_Ghana_2014,Ghana,2014,1.195386052,1.753799677,23,4.914374,-1.790434
9510,9510_Ghana_2014,Ghana,2014,-0.510267556,1.117146015,29,9.619032,-0.817643
9511,9511_Ghana_2014,Ghana,2014,-0.05309036,0.686075568,28,6.532596,0.280008
9513,9513_Ghana_2014,Ghana,2014,0.359445989,1.065348029,30,6.228707,-0.394608
9515,9515_Ghana_2014,Ghana,2014,-0.784562647,0.873058677,30,10.896973,-0.069306
9519,9519_Ghana_2014,Ghana,2014,-0.395519584,0.839272082,25,5.448083,-1.080814
9520,9520_Ghana_2014,Ghana,2014,0.568131685,1.009952545,30,5.577422,-0.105796
9521,9521_Ghana_2014,Ghana,2014,-1.071658254,0.078335427,29,10.697671,-2.845937
9522,9522_Ghana_2014,Ghana,2014,-0.860347271,-0.014054163,29,7.964845,-2.60062
9524,9524_Ghana_2014,Ghana,2014,0.777088046,1.407943964,26,4.952203,-1.714392
9525,9525_Ghana_2014,Ghana,2014,0.103855856,0.97180593,29,5.00325,-1.727518
9526,9526_Ghana_2014,Ghana,2014,-0.560878694,0.046806682,30,7.16699,0.326889
9529,9529_Ghana_2014,Ghana,2014,0.600114167,1.573395967,24,10.071832,-2.498544
9530,9530_Ghana_2014,Ghana,2014,-0.638828993,0.099355325,29,7.509228,-2.908872
9535,9535_Ghana_2014,Ghana,2014,0.326762944,1.207925677,27,11.059393,-0.238606
9536,9536_Ghana_2014,Ghana,2014,-0.619592071,0.255760968,29,7.96651,-2.417165
9539,9539_Ghana_2014,Ghana,2014,-0.388575166,0.451026618,29,5.572287,-2.364563
9540,9540_Ghana_2014,Ghana,2014,1.47088325,1.979939818,28,6.734884,-1.583515
9541,9541_Ghana_2014,Ghana,2014,-0.556313932,0.326110423,28,8.163026,-0.430897
9542,9542_Ghana_2014,Ghana,2014,-0.331641912,0.497021854,26,6.69194,-1.976284
9543,9543_Ghana_2014,Ghana,2014,-0.232453659,0.450379908,30,4.973827,-2.316421
9545,9545_Ghana_2014,Ghana,2014,0.568117797,1.475835919,27,10.056536,-2.489537
9546,9546_Ghana_2014,Ghana,2014,-1.257066011,-0.003092815,23,10.661811,-0.664253
9547,9547_Ghana_2014,Ghana,2014,-1.002895951,-0.101398043,30,8.807,0.077
9548,9548_Ghana_2014,Ghana,2014,-0.309037507,0.66144371,28,9.139257,-1.150877
9549,9549_Ghana_2014,Ghana,2014,0.510685205,1.505976439,23,9.443121,-0.002687
9550,9550_Ghana_2014,Ghana,2014,0.324417919,1.154332042,29,5.806579,-0.478616
9551,9551_Ghana_2014,Ghana,2014,0.319952399,1.114871621,25,7.18233,-2.027717
9552,9552_Ghana_2014,Ghana,2014,1.175066233,1.689970136,29,4.915465,-1.760391
9555,9555_Ghana_2014,Ghana,2014,-0.585256338,0.507716298,30,6.941108,-2.936622
9559,9559_Ghana_2014,Ghana,2014,1.56819427,2.222887039,28,5.605954,-0.226009
9560,9560_Ghana_2014,Ghana,2014,0.835012496,1.437851429,24,5.541101,-0.406674
9562,9562_Ghana_2014,Ghana,2014,-0.411079586,0.45331344,24,5.722526,-0.802209
9563,9563_Ghana_2014,Ghana,2014,0.166300371,0.944584906,27,7.043135,-1.514941
9564,9564_Ghana_2014,Ghana,2014,0.750014842,1.619694352,29,5.558925,-0.475788
9565,9565_Ghana_2014,Ghana,2014,0.165191993,0.755701482,25,6.633223,-0.754672
9566,9566_Ghana_2014,Ghana,2014,-0.808579981,0.321735561,28,10.837521,-2.160132
9567,9567_Ghana_2014,Ghana,2014,-1.47346139,-0.340586334,28,9.712389,0.131078
9568,9568_Ghana_2014,Ghana,2014,-0.294603467,0.759649992,26,7.689684,-0.703546
9571,9571_Ghana_2014,Ghana,2014,1.135932088,1.80106473,29,5.564213,-0.162382
9573,9573_Ghana_2014,Ghana,2014,0.942749679,1.646060824,31,7.381131,-2.318479
9575,9575_Ghana_2014,Ghana,2014,0.874044657,1.523324728,30,6.729737,-1.613891
9581,9581_Ghana_2014,Ghana,2014,-0.803343356,0.528993368,30,5.954047,0.231155
9582,9582_Ghana_2014,Ghana,2014,0.065924801,0.894304574,25,5.944213,-0.212773
9586,9586_Ghana_2014,Ghana,2014,-1.513566971,-0.523613989,27,9.982461,0.045813
9587,9587_Ghana_2014,Ghana,2014,0.76671499,1.527587771,30,6.151921,0.055588
9589,9589_Ghana_2014,Ghana,2014,0.473287672,1.171414614,30,6.308755,-0.57891
9590,9590_Ghana_2014,Ghana,2014,-0.174801663,0.957616925,30,6.208105,-1.062457
9591,9591_Ghana_2014,Ghana,2014,0.742177427,1.419579506,27,4.913044,-1.746236
9593,9593_Ghana_2014,Ghana,2014,0.441484004,1.406177044,30,7.578641,-1.948946
9596,9596_Ghana_2014,Ghana,2014,0.681531012,1.416105986,30,7.443561,-2.577528
9597,9597_Ghana_2014,Ghana,2014,-0.118598744,0.288652003,24,5.268589,-0.758292
9599,9599_Ghana_2014,Ghana,2014,0.43596828,1.106066704,29,7.592999,-1.946618
9600,9600_Ghana_2014,Ghana,2014,0.865234673,1.533681631,28,5.59396,-0.223934
9601,9601_Ghana_2014,Ghana,2014,-0.208129674,0.754392266,31,5.57275,-0.567755
9602,9602_Ghana_2014,Ghana,2014,-0.928571165,-0.312183946,26,6.100357,0.762386
9604,9604_Ghana_2014,Ghana,2014,-0.351260364,0.501253009,28,7.817969,-2.093907
9606,9606_Ghana_2014,Ghana,2014,-0.076111853,0.99067539,27,7.526111,-1.98716
9607,9607_Ghana_2014,Ghana,2014,1.864400387,2.279518604,28,5.592808,-0.151667
9608,9608_Ghana_2014,Ghana,2014,-1.426188946,-0.089573599,29,10.97048,-0.790541
9609,9609_Ghana_2014,Ghana,2014,1.136874437,1.652581334,27,5.616851,-0.252729
9610,9610_Ghana_2014,Ghana,2014,-1.296532631,-0.435048014,26,10.078764,-2.668455
9611,9611_Ghana_2014,Ghana,2014,-0.152324483,0.98279506,29,6.286058,-2.13613
9612,9612_Ghana_2014,Ghana,2014,0.572112501,1.43376565,28,5.296669,-1.985031
9614,9614_Ghana_2014,Ghana,2014,0.331767142,1.292250633,28,6.301475,-3.003925
9615,9615_Ghana_2014,Ghana,2014,-0.662580013,0.030512039,30,7.430862,-2.940953
9617,9617_Ghana_2014,Ghana,2014,0.786403477,1.578492284,29,5.559207,-0.238172
9618,9618_Ghana_2014,Ghana,2014,0.965915442,1.630451918,24,4.921209,-1.754193
9620,9620_Ghana_2014,Ghana,2014,0.636990368,1.519943953,26,9.409584,-0.859477
9621,9621_Ghana_2014,Ghana,2014,0.256186545,0.990476966,29,6.860922,-2.435404
9622,9622_Ghana_2014,Ghana,2014,0.921128333,1.60908854,30,5.587754,-0.189446
9623,9623_Ghana_2014,Ghana,2014,0.669872284,1.349030375,26,5.331395,-0.630286
9624,9624_Ghana_2014,Ghana,2014,-1.634446025,-0.084221184,30,10.700325,-0.875165
9625,9625_Ghana_2014,Ghana,2014,0.258376002,1.021315098,25,7.729985,-0.694926
9626,9626_Ghana_2014,Ghana,2014,-0.252287924,0.354917705,24,6.501284,-1.350747
9628,9628_Ghana_2014,Ghana,2014,-0.805834234,-0.099385507,26,8.231822,-1.851527
9630,9630_Ghana_2014,Ghana,2014,0.485248506,0.94640547,27,5.922917,-0.069205
9631,9631_Ghana_2014,Ghana,2014,1.557978749,2.218616247,8,6.197808,-1.665748
9632,9632_Ghana_2014,Ghana,2014,-1.502275467,0.04824394,29,10.919104,-1.05352
9633,9633_Ghana_2014,Ghana,2014,0.790866554,1.478915095,26,6.752605,-1.56886
9634,9634_Ghana_2014,Ghana,2014,-0.186612338,0.693903625,30,7.456395,-1.98563
9635,9635_Ghana_2014,Ghana,2014,0.227366209,1.271358252,29,9.404948,-0.857887
9637,9637_Ghana_2014,Ghana,2014,-0.719718575,-0.156157672,28,5.646403,-1.300619
9639,9639_Ghana_2014,Ghana,2014,1.169943929,1.862855554,28,4.901685,-1.818227
9640,9640_Ghana_2014,Ghana,2014,-0.400999993,0.74148947,29,10.970377,-1.099969
9641,9641_Ghana_2014,Ghana,2014,-1.257682323,0.57373029,26,11.103745,-0.301361
9646,9646_Ghana_2014,Ghana,2014,-0.236922145,0.664068341,28,7.192601,-2.807766
9648,9648_Ghana_2014,Ghana,2014,-0.909225345,0.176280215,28,8.554702,0.005823
9649,9649_Ghana_2014,Ghana,2014,0.52810216,1.21677947,28,6.845595,-1.72687
9653,9653_Ghana_2014,Ghana,2014,-0.855077088,-0.444572151,24,6.887179,-0.232615
9654,9654_Ghana_2014,Ghana,2014,0.094488002,1.375158429,30,10.800455,-0.844709
9655,9655_Ghana_2014,Ghana,2014,1.2576859,1.774204493,27,5.56768,-0.240514
9657,9657_Ghana_2014,Ghana,2014,-0.051851995,0.770487845,30,7.258671,-2.719455
9660,9660_Ghana_2014,Ghana,2014,0.216122329,0.651469946,30,5.168849,-1.133755
9661,9661_Ghana_2014,Ghana,2014,1.088108301,1.75617671,30,5.594471,-0.194089
9662,9662_Ghana_2014,Ghana,2014,0.684443235,1.268813252,28,6.632147,0.462498
9663,9663_Ghana_2014,Ghana,2014,0.338204086,1.569624424,27,6.279927,0.039726
9665,9665_Ghana_2014,Ghana,2014,-1.543326139,-0.454308152,28,10.83486,-0.981517
9666,9666_Ghana_2014,Ghana,2014,-1.482488275,-0.204884395,29,10.702239,-1.207492
9667,9667_Ghana_2014,Ghana,2014,1.017191887,1.50328362,26,5.603934,-0.11014
9668,9668_Ghana_2014,Ghana,2014,0.678933442,1.270393729,26,4.965634,-1.724579
9669,9669_Ghana_2014,Ghana,2014,0.183427244,0.990890026,29,5.914253,-1.680057
9670,9670_Ghana_2014,Ghana,2014,-1.239923716,-0.616310477,27,10.511629,-0.22508
9672,9672_Ghana_2014,Ghana,2014,0.598030329,1.353427649,28,6.091042,-0.260727
9673,9673_Ghana_2014,Ghana,2014,0.79694891,1.53510201,28,6.676619,-1.649545
9674,9674_Ghana_2014,Ghana,2014,0.899155915,1.459870219,27,5.551625,-0.259672
9676,9676_Ghana_2014,Ghana,2014,0.383124799,0.934363008,27,6.08352,-0.02901
9678,9678_Ghana_2014,Ghana,2014,0.855769992,1.605219603,25,5.899373,-0.989319
9679,9679_Ghana_2014,Ghana,2014,0.998945415,1.802365899,24,5.256947,-1.025773
9681,9681_Ghana_2014,Ghana,2014,-0.141780674,0.989895761,30,6.12759,-0.908006
9682,9682_Ghana_2014,Ghana,2014,-0.020885924,0.842011929,27,6.740794,0.342165
9684,9684_Ghana_2014,Ghana,2014,0.134081483,1.297693849,27,9.415356,-0.838669
9685,9685_Ghana_2014,Ghana,2014,-1.568781376,-0.396566361,29,10.86813,-1.210161
9686,9686_Ghana_2014,Ghana,2014,-0.600440741,0.073509753,27,5.842288,-1.261326
9687,9687_Ghana_2014,Ghana,2014,-0.67970866,-0.187669218,22,8.054844,0.149707
9689,9689_Ghana_2014,Ghana,2014,0.93348968,1.548555255,30,4.914878,-1.813422
9691,9691_Ghana_2014,Ghana,2014,-0.200180352,0.916739404,28,7.750271,-1.642316
9692,9692_Ghana_2014,Ghana,2014,-0.823800325,0.730226636,30,10.928104,-0.485131
9693,9693_Ghana_2014,Ghana,2014,-1.160519004,-0.348367631,29,10.656033,-2.730215
9694,9694_Ghana_2014,Ghana,2014,-1.094269633,0.513062775,30,9.903436,-0.638268
9695,9695_Ghana_2014,Ghana,2014,-0.409122497,0.70553714,28,6.363533,-0.879396
9696,9696_Ghana_2014,Ghana,2014,-1.333295226,-0.152240515,29,10.761936,-0.735323
9698,9698_Ghana_2014,Ghana,2014,-1.455875874,-0.061979543,29,10.854313,-0.504341
9699,9699_Ghana_2014,Ghana,2014,-0.141419306,0.909140289,29,5.844177,0.364739
9700,9700_Ghana_2014,Ghana,2014,-0.157457501,0.78728497,24,6.91415,-1.384966
9701,9701_Ghana_2014,Ghana,2014,0.136411846,1.198346257,27,11.049629,-0.231829
9702,9702_Ghana_2014,Ghana,2014,1.11516583,1.760875344,29,5.551723,-0.33625
9703,9703_Ghana_2014,Ghana,2014,-0.616433918,0.227615789,28,6.07748,0.759471
9704,9704_Ghana_2014,Ghana,2014,-0.44888863,0.365550399,29,6.085881,-0.121187
9705,9705_Ghana_2014,Ghana,2014,0.130629644,0.792051375,28,5.098472,-1.505764
9706,9706_Ghana_2014,Ghana,2014,-1.457403898,-0.170703113,28,11.056161,-0.40788
9707,9707_Ghana_2014,Ghana,2014,0.811355531,1.538458586,27,6.202084,-1.678845
9709,9709_Ghana_2014,Ghana,2014,1.069152117,1.770367622,28,6.736091,-1.610035
9711,9711_Ghana_2014,Ghana,2014,0.632439256,1.46326685,27,5.011082,-1.677797
9712,9712_Ghana_2014,Ghana,2014,0.588863015,1.555507183,23,7.554681,-1.7049
9713,9713_Ghana_2014,Ghana,2014,0.524136901,1.076946735,29,5.861162,-0.671995
9714,9714_Ghana_2014,Ghana,2014,0.326720774,0.910663247,26,5.548626,-0.217253
9715,9715_Ghana_2014,Ghana,2014,0.970952749,1.644471049,29,6.695189,-1.53921
9717,9717_Ghana_2014,Ghana,2014,0.040472813,0.764104545,32,10.028881,-2.49094
9721,9721_Ghana_2014,Ghana,2014,0.945568085,1.535410881,26,5.565136,-0.267984
9723,9723_Ghana_2014,Ghana,2014,0.616165996,1.645697832,20,10.05968,-2.513729
9724,9724_Ghana_2014,Ghana,2014,0.226773202,1.113795161,25,6.784825,-1.76782
9725,9725_Ghana_2014,Ghana,2014,0.878757179,1.645110846,25,5.348056,-0.620846
9728,9728_Ghana_2014,Ghana,2014,1.506466508,2.243788004,26,6.277704,0.055815
9729,9729_Ghana_2014,Ghana,2014,-2.025562048,-0.087695375,28,11.077399,-0.11056
9731,9731_Ghana_2014,Ghana,2014,1.302408338,1.923347592,30,5.576186,-0.179891
9734,9734_Ghana_2014,Ghana,2014,1.104187131,2.034891844,21,9.413032,-0.8331
9739,9739_Ghana_2014,Ghana,2014,-0.54293406,0.462645948,27,6.144431,1.060667
9740,9740_Ghana_2014,Ghana,2014,1.356913447,1.971414566,29,5.6311,-0.035058
9742,9742_Ghana_2014,Ghana,2014,1.622861505,2.160867453,26,5.610668,-0.238301
9743,9743_Ghana_2014,Ghana,2014,-0.077677004,1.312682867,30,9.383568,-0.893155
9744,9744_Ghana_2014,Ghana,2014,-0.210835665,0.718077242,30,5.998991,-2.830757
9745,9745_Ghana_2014,Ghana,2014,0.967968166,1.594704866,27,5.549864,-0.707836
9746,9746_Ghana_2014,Ghana,2014,-1.601948023,-0.60214901,30,10.394378,0.191132
9747,9747_Ghana_2014,Ghana,2014,-0.533642769,0.201072156,29,6.063825,0.732452
9748,9748_Ghana_2014,Ghana,2014,1.014352322,1.736352801,26,5.544503,-0.45486
9749,9749_Ghana_2014,Ghana,2014,-0.63618499,-0.130868092,28,5.966197,-2.977985
9750,9750_Ghana_2014,Ghana,2014,-0.844955385,0.49157384,28,10.296048,-2.218726
9752,9752_Ghana_2014,Ghana,2014,-0.71275264,-0.287236482,30,5.710898,-2.727439
9753,9753_Ghana_2014,Ghana,2014,0.154648006,1.201693416,30,10.793015,-0.858898
9755,9755_Ghana_2014,Ghana,2014,-0.326805681,0.559021294,30,7.207741,-1.982582
9758,9758_Ghana_2014,Ghana,2014,-0.325209528,0.616138458,22,8.492433,0.30372
9759,9759_Ghana_2014,Ghana,2014,-0.136487991,0.871250987,25,7.041472,-0.080867
9760,9760_Ghana_2014,Ghana,2014,-0.892361403,-0.119810633,29,10.602301,-2.693039
9762,9762_Ghana_2014,Ghana,2014,1.058428526,1.492307663,28,5.058389,-2.882
9763,9763_Ghana_2014,Ghana,2014,0.245268628,1.109073758,29,5.443927,-2.115247
9764,9764_Ghana_2014,Ghana,2014,-0.137351424,0.882937253,28,5.080489,-2.574573
9766,9766_Ghana_2014,Ghana,2014,0.28823933,1.207262635,30,5.102428,-1.362952
9767,9767_Ghana_2014,Ghana,2014,0.740411997,1.643373013,25,10.06488,-2.508054
9768,9768_Ghana_2014,Ghana,2014,-0.65282166,-0.000865625,24,8.270915,0.423473
9769,9769_Ghana_2014,Ghana,2014,-0.465899616,0.598717809,27,9.925924,-0.215002
9770,9770_Ghana_2014,Ghana,2014,-0.78689003,0.624488473,26,9.294792,0.376907
9771,9771_Ghana_2014,Ghana,2014,-0.346891373,0.486849785,29,5.274052,-1.068575
9773,9773_Ghana_2014,Ghana,2014,-0.658043325,-0.08477062,30,6.873475,-2.893164
9774,9774_Ghana_2014,Ghana,2014,0.050713327,1.027251959,30,10.775555,-0.857371
9775,9775_Ghana_2014,Ghana,2014,0.773493588,1.410244465,25,6.684749,-1.690115
9776,9776_Ghana_2014,Ghana,2014,0.288660347,1.132851958,28,5.411852,-0.976951
9777,9777_Ghana_2014,Ghana,2014,0.915239215,1.681272507,25,6.713354,-1.58225
9779,9779_Ghana_2014,Ghana,2014,-0.12474893,0.534296334,28,5.212687,-0.98247
9780,9780_Ghana_2014,Ghana,2014,-0.317192405,1.159326315,29,9.378788,-0.829281
9781,9781_Ghana_2014,Ghana,2014,-0.623325169,0.318625093,29,10.852057,-2.698749
9782,9782_Ghana_2014,Ghana,2014,0.202201858,0.561234474,27,5.129718,-1.209805
9783,9783_Ghana_2014,Ghana,2014,-1.710555553,-0.378978431,27,10.947618,-0.335856
9784,9784_Ghana_2014,Ghana,2014,-0.184233457,0.655270994,26,7.826809,0.516634
9785,9785_Ghana_2014,Ghana,2014,-0.555697918,0.580368757,29,9.877947,-2.487439
9786,9786_Ghana_2014,Ghana,2014,0.86078167,1.620517612,30,6.449571,-2.322997
9787,9787_Ghana_2014,Ghana,2014,1.253165007,1.875732899,30,5.678378,-0.177975
9788,9788_Ghana_2014,Ghana,2014,-0.192022696,0.823341072,26,7.421194,0.4043
9789,9789_Ghana_2014,Ghana,2014,0.239082664,1.373878956,30,10.900289,-1.089189
9791,9791_Ghana_2014,Ghana,2014,-0.874762058,-0.104069531,29,7.861022,-0.945699
9793,9793_Ghana_2014,Ghana,2014,0.804600716,1.435015321,29,5.115427,-1.225796
9794,9794_Ghana_2014,Ghana,2014,-1.473270297,-0.307750672,29,10.766683,-0.841807
9795,9795_Ghana_2014,Ghana,2014,-0.18344821,0.636631787,28,6.28701,0.583766
9796,9796_Ghana_2014,Ghana,2014,1.128608346,1.740537763,25,5.535298,-0.244404
9797,9797_Ghana_2014,Ghana,2014,-0.668314457,-0.021611905,29,6.738166,-0.928049
9798,9798_Ghana_2014,Ghana,2014,-0.035328571,1.009844422,28,6.106798,0.505151
